model,k_shots,num_classes,num_filters,num_conv_blocks,dataset,split,epoch,mix,accuracy
ProtoNet,1,5,64,4,amazonreview,Train,3400,1,0.989999
ProtoNet,1,5,64,4,amazonreview,indomain-val,3400,1,0.783123
ProtoNet,1,5,64,4,amazonreview,val,3400,1,0.446113
ProtoNet,1,5,64,4,amazonreview,Train,3500,1,0.989599
ProtoNet,1,5,64,4,amazonreview,indomain-val,3500,1,0.776478
ProtoNet,1,5,64,4,amazonreview,val,3500,1,0.447309
ProtoNet,1,5,64,4,amazonreview,Train,3600,1,0.985199
ProtoNet,1,5,64,4,amazonreview,indomain-val,3600,1,0.760133
ProtoNet,1,5,64,4,amazonreview,val,3600,1,0.431229
ProtoNet,1,5,64,4,amazonreview,Train,3700,1,0.985999
ProtoNet,1,5,64,4,amazonreview,indomain-val,3700,1,0.758405
ProtoNet,1,5,64,4,amazonreview,val,3700,1,0.420731
ProtoNet,1,5,64,4,amazonreview,Train,3800,1,0.989999
ProtoNet,1,5,64,4,amazonreview,indomain-val,3800,1,0.769302
ProtoNet,1,5,64,4,amazonreview,val,3800,1,0.433754
ProtoNet,1,5,64,4,amazonreview,Train,3900,1,0.987199
ProtoNet,1,5,64,4,amazonreview,indomain-val,3900,1,0.739136
ProtoNet,1,5,64,4,amazonreview,val,3900,1,0.377807
ProtoNet,1,5,64,4,amazonreview,Train,4000,1,0.983599
ProtoNet,1,5,64,4,amazonreview,indomain-val,4000,1,0.730233
ProtoNet,1,5,64,4,amazonreview,val,4000,1,0.388173
ProtoNet,1,5,64,4,amazonreview,Train,4100,1,0.987599
ProtoNet,1,5,64,4,amazonreview,indomain-val,4100,1,0.752957
ProtoNet,1,5,64,4,amazonreview,val,4100,1,0.412492
ProtoNet,1,5,64,4,amazonreview,Train,4200,1,0.980799
ProtoNet,1,5,64,4,amazonreview,indomain-val,4200,1,0.715482
ProtoNet,1,5,64,4,amazonreview,val,4200,1,0.321860
ProtoNet,1,5,64,4,amazonreview,Train,4300,1,0.983999
ProtoNet,1,5,64,4,amazonreview,indomain-val,4300,1,0.759601
ProtoNet,1,5,64,4,amazonreview,val,4300,1,0.391761
ProtoNet,1,5,64,4,amazonreview,Train,4400,1,0.989199
ProtoNet,1,5,64,4,amazonreview,indomain-val,4400,1,0.742857
ProtoNet,1,5,64,4,amazonreview,val,4400,1,0.371960
ProtoNet,1,5,64,4,amazonreview,Train,4500,1,0.989599
ProtoNet,1,5,64,4,amazonreview,indomain-val,4500,1,0.753621
ProtoNet,1,5,64,4,amazonreview,val,4500,1,0.392824
ProtoNet,1,5,64,4,amazonreview,Train,4600,1,0.989999
ProtoNet,1,5,64,4,amazonreview,indomain-val,4600,1,0.776213
ProtoNet,1,5,64,4,amazonreview,val,4600,1,0.388704
ProtoNet,1,5,64,4,amazonreview,Train,4700,1,0.989599
ProtoNet,1,5,64,4,amazonreview,indomain-val,4700,1,0.764784
ProtoNet,1,5,64,4,amazonreview,val,4700,1,0.378073
ProtoNet,1,5,64,4,amazonreview,Train,4800,1,0.973999
ProtoNet,1,5,64,4,amazonreview,indomain-val,4800,1,0.729302
ProtoNet,1,5,64,4,amazonreview,val,4800,1,0.355880
ProtoNet,1,5,64,4,amazonreview,Train,4900,1,0.987199
ProtoNet,1,5,64,4,amazonreview,indomain-val,4900,1,0.779136
ProtoNet,1,5,64,4,amazonreview,val,4900,1,0.381794
ProtoNet,1,5,64,4,amazonreview,Train,5000,1,0.989199
ProtoNet,1,5,64,4,amazonreview,indomain-val,5000,1,0.780731
ProtoNet,1,5,64,4,amazonreview,val,5000,1,0.369435
ProtoNet,5,5,64,4,amazonreview,Train,100,1,0.586400
ProtoNet,5,5,64,4,amazonreview,indomain-val,100,1,0.705914
ProtoNet,5,5,64,4,amazonreview,val,100,1,0.668837
ProtoNet,5,5,64,4,amazonreview,Train,200,1,0.801600
ProtoNet,5,5,64,4,amazonreview,indomain-val,200,1,0.729302
ProtoNet,5,5,64,4,amazonreview,val,200,1,0.639601
ProtoNet,5,5,64,4,amazonreview,Train,300,1,0.875600
ProtoNet,5,5,64,4,amazonreview,indomain-val,300,1,0.776611
ProtoNet,5,5,64,4,amazonreview,val,300,1,0.667375
ProtoNet,5,5,64,4,amazonreview,Train,400,1,0.921599
ProtoNet,5,5,64,4,amazonreview,indomain-val,400,1,0.795615
ProtoNet,5,5,64,4,amazonreview,val,400,1,0.663787
ProtoNet,5,5,64,4,amazonreview,Train,500,1,0.945199
ProtoNet,5,5,64,4,amazonreview,indomain-val,500,1,0.810897
ProtoNet,5,5,64,4,amazonreview,val,500,1,0.646379
ProtoNet,5,5,64,4,amazonreview,Train,600,1,0.968800
ProtoNet,5,5,64,4,amazonreview,indomain-val,600,1,0.815947
ProtoNet,5,5,64,4,amazonreview,val,600,1,0.655548
ProtoNet,5,5,64,4,amazonreview,Train,700,1,0.976399
ProtoNet,5,5,64,4,amazonreview,indomain-val,700,1,0.803854
ProtoNet,5,5,64,4,amazonreview,val,700,1,0.648505
ProtoNet,5,5,64,4,amazonreview,Train,800,1,0.983999
ProtoNet,5,5,64,4,amazonreview,indomain-val,800,1,0.822724
ProtoNet,5,5,64,4,amazonreview,val,800,1,0.638272
ProtoNet,5,5,64,4,amazonreview,Train,900,1,0.983599
ProtoNet,5,5,64,4,amazonreview,indomain-val,900,1,0.839468
ProtoNet,5,5,64,4,amazonreview,val,900,1,0.628837
ProtoNet,5,5,64,4,amazonreview,Train,1000,1,0.988799
ProtoNet,5,5,64,4,amazonreview,indomain-val,1000,1,0.832027
ProtoNet,5,5,64,4,amazonreview,val,1000,1,0.641462
ProtoNet,5,5,64,4,amazonreview,Train,1100,1,0.984799
ProtoNet,5,5,64,4,amazonreview,indomain-val,1100,1,0.844784
ProtoNet,5,5,64,4,amazonreview,val,1100,1,0.642525
ProtoNet,5,5,64,4,amazonreview,Train,1200,1,0.987199
ProtoNet,5,5,64,4,amazonreview,indomain-val,1200,1,0.835216
ProtoNet,5,5,64,4,amazonreview,val,1200,1,0.618738
ProtoNet,5,5,64,4,amazonreview,Train,1300,1,0.988799
ProtoNet,5,5,64,4,amazonreview,indomain-val,1300,1,0.852890
ProtoNet,5,5,64,4,amazonreview,val,1300,1,0.635747
ProtoNet,5,5,64,4,amazonreview,Train,1400,1,0.987999
ProtoNet,5,5,64,4,amazonreview,indomain-val,1400,1,0.851429
ProtoNet,5,5,64,4,amazonreview,val,1400,1,0.642924
ProtoNet,5,5,64,4,amazonreview,Train,1500,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,1500,1,0.845847
ProtoNet,5,5,64,4,amazonreview,val,1500,1,0.620332
ProtoNet,5,5,64,4,amazonreview,Train,1600,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,1600,1,0.859668
ProtoNet,5,5,64,4,amazonreview,val,1600,1,0.632425
ProtoNet,5,5,64,4,amazonreview,Train,1700,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,1700,1,0.851827
ProtoNet,5,5,64,4,amazonreview,val,1700,1,0.619801
ProtoNet,5,5,64,4,amazonreview,Train,1800,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,1800,1,0.845581
ProtoNet,5,5,64,4,amazonreview,val,1800,1,0.613821
ProtoNet,5,5,64,4,amazonreview,Train,1900,1,0.989599
ProtoNet,5,5,64,4,amazonreview,indomain-val,1900,1,0.840532
ProtoNet,5,5,64,4,amazonreview,val,1900,1,0.617409
ProtoNet,5,5,64,4,amazonreview,Train,2000,1,0.989599
ProtoNet,5,5,64,4,amazonreview,indomain-val,2000,1,0.850764
ProtoNet,5,5,64,4,amazonreview,val,2000,1,0.628173
ProtoNet,5,5,64,4,amazonreview,Train,2100,1,0.989599
ProtoNet,5,5,64,4,amazonreview,indomain-val,2100,1,0.853289
ProtoNet,5,5,64,4,amazonreview,val,2100,1,0.625116
ProtoNet,5,5,64,4,amazonreview,Train,2200,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,2200,1,0.851163
ProtoNet,5,5,64,4,amazonreview,val,2200,1,0.618472
ProtoNet,5,5,64,4,amazonreview,Train,2300,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,2300,1,0.860997
ProtoNet,5,5,64,4,amazonreview,val,2300,1,0.607841
ProtoNet,5,5,64,4,amazonreview,Train,2400,1,0.989599
ProtoNet,5,5,64,4,amazonreview,indomain-val,2400,1,0.850233
ProtoNet,5,5,64,4,amazonreview,val,2400,1,0.610764
ProtoNet,5,5,64,4,amazonreview,Train,2500,1,0.989599
ProtoNet,5,5,64,4,amazonreview,indomain-val,2500,1,0.860997
ProtoNet,5,5,64,4,amazonreview,val,2500,1,0.609169
ProtoNet,5,5,64,4,amazonreview,Train,2600,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,2600,1,0.847043
ProtoNet,5,5,64,4,amazonreview,val,2600,1,0.605448
ProtoNet,5,5,64,4,amazonreview,Train,2700,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,2700,1,0.864850
ProtoNet,5,5,64,4,amazonreview,val,2700,1,0.615947
ProtoNet,5,5,64,4,amazonreview,Train,2800,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,2800,1,0.863123
ProtoNet,5,5,64,4,amazonreview,val,2800,1,0.624585
ProtoNet,5,5,64,4,amazonreview,Train,2900,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,2900,1,0.858605
ProtoNet,5,5,64,4,amazonreview,val,2900,1,0.622857
ProtoNet,5,5,64,4,amazonreview,Train,3000,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,3000,1,0.849169
ProtoNet,5,5,64,4,amazonreview,val,3000,1,0.613953
ProtoNet,5,5,64,4,amazonreview,Train,3100,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,3100,1,0.851694
ProtoNet,5,5,64,4,amazonreview,val,3100,1,0.602791
ProtoNet,5,5,64,4,amazonreview,Train,3200,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,3200,1,0.855415
ProtoNet,5,5,64,4,amazonreview,val,3200,1,0.612625
ProtoNet,5,5,64,4,amazonreview,Train,3300,1,0.988799
ProtoNet,5,5,64,4,amazonreview,indomain-val,3300,1,0.851561
ProtoNet,5,5,64,4,amazonreview,val,3300,1,0.604784
ProtoNet,5,5,64,4,amazonreview,Train,3400,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,3400,1,0.854884
ProtoNet,5,5,64,4,amazonreview,val,3400,1,0.614618
ProtoNet,5,5,64,4,amazonreview,Train,3500,1,0.989199
ProtoNet,5,5,64,4,amazonreview,indomain-val,3500,1,0.848106
ProtoNet,5,5,64,4,amazonreview,val,3500,1,0.610233
ProtoNet,5,5,64,4,amazonreview,Train,3600,1,0.989599
ProtoNet,5,5,64,4,amazonreview,indomain-val,3600,1,0.853821
ProtoNet,5,5,64,4,amazonreview,val,3600,1,0.577010
ProtoNet,5,5,64,4,amazonreview,Train,3700,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,3700,1,0.859402
ProtoNet,5,5,64,4,amazonreview,val,3700,1,0.608638
ProtoNet,5,5,64,4,amazonreview,Train,3800,1,0.989599
ProtoNet,5,5,64,4,amazonreview,indomain-val,3800,1,0.860997
ProtoNet,5,5,64,4,amazonreview,val,3800,1,0.613023
ProtoNet,5,5,64,4,amazonreview,Train,3900,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,3900,1,0.854618
ProtoNet,5,5,64,4,amazonreview,val,3900,1,0.613688
ProtoNet,5,5,64,4,amazonreview,Train,4000,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4000,1,0.859003
ProtoNet,5,5,64,4,amazonreview,val,4000,1,0.589236
ProtoNet,5,5,64,4,amazonreview,Train,4100,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4100,1,0.844651
ProtoNet,5,5,64,4,amazonreview,val,4100,1,0.598538
ProtoNet,5,5,64,4,amazonreview,Train,4200,1,0.988799
ProtoNet,5,5,64,4,amazonreview,indomain-val,4200,1,0.850897
ProtoNet,5,5,64,4,amazonreview,val,4200,1,0.603588
ProtoNet,5,5,64,4,amazonreview,Train,4300,1,0.988799
ProtoNet,5,5,64,4,amazonreview,indomain-val,4300,1,0.854751
ProtoNet,5,5,64,4,amazonreview,val,4300,1,0.609967
ProtoNet,5,5,64,4,amazonreview,Train,4400,1,0.989199
ProtoNet,5,5,64,4,amazonreview,indomain-val,4400,1,0.851827
ProtoNet,5,5,64,4,amazonreview,val,4400,1,0.590033
ProtoNet,5,5,64,4,amazonreview,Train,4500,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4500,1,0.867774
ProtoNet,5,5,64,4,amazonreview,val,4500,1,0.606246
ProtoNet,5,5,64,4,amazonreview,Train,4600,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4600,1,0.863256
ProtoNet,5,5,64,4,amazonreview,val,4600,1,0.597475
ProtoNet,5,5,64,4,amazonreview,Train,4700,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4700,1,0.858339
ProtoNet,5,5,64,4,amazonreview,val,4700,1,0.595349
ProtoNet,5,5,64,4,amazonreview,Train,4800,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4800,1,0.857674
ProtoNet,5,5,64,4,amazonreview,val,4800,1,0.619269
ProtoNet,5,5,64,4,amazonreview,Train,4900,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4900,1,0.860864
ProtoNet,5,5,64,4,amazonreview,val,4900,1,0.582724
ProtoNet,5,5,64,4,amazonreview,Train,5000,1,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,5000,1,0.859934
ProtoNet,5,5,64,4,amazonreview,val,5000,1,0.582193
